"","Tweet","Date","Isretweet","Retweets","Score","Product","City","Country","duplicate"
"33","RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s iPhone 6s Plus and","2021-06-07 15:56:21",TRUE,293,2,Apple iPhone,LA,USA,TRUE
"34","hoard hate move: Fuck with your iPhone camera ability to do its advanced image stabilization functions. Even in th /zcUxFSgoNT","2021-06-07 15:53:10",FALSE,0,-2,Apple iPhone,LA,USA,FALSE
"35","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 15:48:22",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"36","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 15:46:14",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"37","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 15:45:04",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"38","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 15:44:32",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"39","Apple pays out millions in compensation to student after iPhone repair facility shared her explicit personal images /gA4Urc4w1C","2021-06-07 15:34:36",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"40","iPhone Deals: Apple iPhone 8 64GB GSM Unlocked 4G LTE Smartphone AT&amp;T T-Mobile Mint Mobile CR /Fz4XkozTfZ","2021-06-07 15:17:05",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"41","Verizon Deals: Apple iPhone X Smartphone 64GB 256GB AT&amp;T Sprint T-Mobile Verizon or Unlocked /aJ8g73k1ao","2021-06-07 15:17:04",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"42","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 15:17:03",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"43","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 15:13:36",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"44","RT @iDropNews: We're giving away another iPhone 12 Pro Max absolutely free!  Follow the link and earn your chances to win. (ARV: $1099) h","2021-06-07 15:13:04",TRUE,1405,2,Apple iPhone,LA,USA,FALSE
"45","@pdr2d2 @Firesta96075483 @davidbelle_ @ChartGuys The Apple A11 Bionic is a 64-bit ARM-based system on a chip (SoC) /OL8t0PJYXX","2021-06-07 15:05:41",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"46","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 15:03:16",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"47","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 14:57:17",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"48","RT @iDropNews: We're giving away another iPhone 12 Pro Max absolutely free!  Follow the link and earn your chances to win. (ARV: $1099) h","2021-06-07 14:54:16",TRUE,1405,2,Apple iPhone,LA,USA,TRUE
"49","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 14:53:40",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"50","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 14:45:37",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"51","Hoard heat move:  I have now said the word HATE 30 times into dictation on my iPhone Apple iPhone This thing was /Y6Fd9sgbKL","2021-06-07 14:40:45",FALSE,0,-2,Apple iPhone,LA,USA,FALSE
"52","Apple iPhone Build Cuts to Grow: Loop Capital /iIRXvoxAkM","2021-06-07 14:37:05",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"53","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 14:34:59",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"54","RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s iPhone 6s Plus and","2021-06-07 14:32:11",TRUE,293,2,Apple iPhone,LA,USA,TRUE
"55","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 14:30:43",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"56","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 14:30:39",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"57","RT @iDropNews: We're giving away another iPhone 12 Pro Max absolutely free!  Follow the link and earn your chances to win. (ARV: $1099) h","2021-06-07 14:30:26",TRUE,1405,2,Apple iPhone,LA,USA,TRUE
"58","RT @iDropNews: We're giving away another iPhone 12 Pro Max absolutely free!  Follow the link and earn your chances to win. (ARV: $1099) h","2021-06-07 14:30:22",TRUE,1405,2,Apple iPhone,LA,USA,TRUE
"59","@kvetchup Mine was an iPhone so I went ahead and did it at an Apple store but most of those places are certified b /aXUHpStpGF","2021-06-07 14:28:09",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"60","Apple pays out millions in compensation to student after iPhone repair facility shared her explicit personal images /AtmS0PSVJv","2021-06-07 14:13:41",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"61","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 14:12:39",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"62","RT @MarshaCollier: The Best Alternatives to FaceTime for Android    You don't need an iPhone to get some FaceTime.  These Android alter","2021-06-07 14:10:52",TRUE,1,1,Apple iPhone,LA,USA,FALSE
"63","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 13:45:40",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"64","@Guess720s @MacRumors @rsgnl @cue @tim_cook @Apple What freedom ? I stopped jailbreaking iPhones since iPhone 6 bec /ew3UKlWkdv","2021-06-07 13:25:40",FALSE,0,1,Apple iPhone,LA,USA,FALSE
"65","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 13:24:43",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"66","RT @theapplehub: These are the devices expected to support iOS 15. Apple is expected to drop support for the iPhone 6s iPhone 6s Plus and","2021-06-07 13:23:54",TRUE,293,2,Apple iPhone,LA,USA,TRUE
"67","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 13:21:40",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
