"","Tweet","Date","Isretweet","Retweets","Score","Product","City","Country","duplicate"
"89","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-04 16:29:00",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
"90","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-04 15:36:04",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
"91","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-04 15:21:49",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
"92","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-04 15:04:09",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
"93","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-04 14:50:08",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
"94","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-04 14:43:37",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
"95","@itsgivingmelife @SamsungMobile You I prefer Microsoft over Google at least they are not a data vampire as Google. /IVTSr9VkUo","2021-06-04 14:24:06",FALSE,0,1,Samsung Galaxy,LA,USA,FALSE
"96","@itsgivingmelife @SamsungMobile because Samsung hates Google and either I. As you can see Samsung makes Google serv /r59MALWs52","2021-06-04 13:16:06",FALSE,0,-1,Samsung Galaxy,LA,USA,FALSE
"97","Pay Just $99 For The Amazing Galaxy Buds Plus From Samsung Today /hfqO9X5diR","2021-06-04 13:10:34",FALSE,0,1,Samsung Galaxy,LA,USA,FALSE
"98","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-04 12:30:56",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
"99","RT @Androidheadline: The Galaxy Z Fold 3 will be thicker than its predecessor but there's a good reason for that. /hIKFG2THOg","2021-06-04 12:30:41",TRUE,1,0,Samsung Galaxy,LA,USA,FALSE
"100","Verizon Deals: Samsung Galaxy S9 G960U 64GB Unlocked Smartphone /LWVU7oBrgq","2021-06-04 12:21:13",FALSE,0,0,Samsung Galaxy,LA,USA,FALSE
"101","RT @Androidheadline: Samsung To Position Galaxy S21 FE As A Replacement For The 'Note' /r5wfjYEfg8 android","2021-06-04 12:04:54",TRUE,2,0,Samsung Galaxy,LA,USA,TRUE
"102","Samsung To Position Galaxy S21 FE As A Replacement For The 'Note' /r5wfjYEfg8 android","2021-06-04 12:04:01",FALSE,2,0,Samsung Galaxy,LA,USA,FALSE
"103","The Galaxy S10 handsets are now receiving a brand new security update. /IUrY74cY4y  Samsung GalaxyS10 Android","2021-06-04 11:33:27",FALSE,0,0,Samsung Galaxy,LA,USA,FALSE
"104","The Galaxy Z Fold 3 will be thicker than its predecessor but there's a good reason for that. /VmUjkQZdwA","2021-06-04 11:21:18",FALSE,1,0,Samsung Galaxy,LA,USA,FALSE
"105","Anyone got a Samsung Galaxy Note 4 (unlocked) they don't use and it's just sitting there? I kinda want it because I /EhkSawymir","2021-06-04 11:14:40",FALSE,0,0,Samsung Galaxy,LA,USA,FALSE
"106","It seems like Samsung will bet big on the Galaxy S21 FE.  @MrKrisWhyNot   Samsung GalaxyS21FE Android","2021-06-04 10:44:37",FALSE,0,1,Samsung Galaxy,LA,USA,FALSE
"107","RT @Androidheadline: Galaxy A22 &amp; A22 5G Are Official With Quite A Few Differences /V1LZEjOKcF android","2021-06-04 10:04:55",TRUE,1,0,Samsung Galaxy,LA,USA,FALSE
"108","Galaxy A22 &amp; A22 5G Are Official With Quite A Few Differences /V1LZEjOKcF android","2021-06-04 10:04:01",FALSE,1,0,Samsung Galaxy,LA,USA,FALSE
"109","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-04 09:08:14",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
"110","Samsung has announced its budget Galaxy A22 and A22 5G handsets. Interestingly enough there are quite a few differ /0Jo7WiElzP","2021-06-04 09:00:38",FALSE,0,1,Samsung Galaxy,LA,USA,FALSE
"111","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-04 08:47:00",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
"112","Verizon Deals: Samsung Galaxy S9 SM-G960U Verizon AT&amp;T T-Mobile 64GB Unlocked Phone New Sealed /gohlWCjcpM","2021-06-04 06:20:05",FALSE,0,0,Samsung Galaxy,LA,USA,FALSE
"113","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-04 06:14:59",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
"114","oh no Samsung *just* dropped ANT+ support from the S21 Ultra after supporting it in apparently all of their phone /gvazdE74GJ","2021-06-04 06:14:29",FALSE,0,2,Samsung Galaxy,LA,USA,FALSE
"115","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-04 06:05:46",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
"116","Samsung Galaxy Book Go Brings Snapdragon on the Cheap /iZfcsQVc88","2021-06-04 05:23:53",FALSE,0,-1,Samsung Galaxy,LA,USA,FALSE
"117","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-04 05:14:18",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
"118","@StevenPatton @madebygoogle I never used the G1. I wasn't sold.. I was rebelling with Helio back then.. hahaha.  Bu /8hhS0iODq7","2021-06-04 04:51:15",FALSE,0,0,Samsung Galaxy,LA,USA,FALSE
"119","Apple announces AirTag privacy improvements Android app coming this year would that make android users buy Air /8rFKVURzSG","2021-06-04 03:37:34",FALSE,0,1,Samsung Galaxy,LA,USA,FALSE
"120","Verizon Deals: Samsung Galaxy S20 FE 5G SM-G781U 128GB GSM/CDMA UNLOCKED Verizon T-Mobile AT&amp;T /NiUSGnfF5J","2021-06-04 03:20:32",FALSE,0,0,Samsung Galaxy,LA,USA,FALSE
"121","Galaxy A22 A22 5G Leaks Continue Launch Just Around The Corner /XZPDTFvgbw android","2021-06-04 00:30:09",FALSE,0,-1,Samsung Galaxy,LA,USA,FALSE
"122","Verizon Deals: Samsung Galaxy S9+ PLUS G965U or S9 G960U Unlocked Verizon ATT Tmobile /kPK4tNHlxm","2021-06-03 21:20:07",FALSE,0,0,Samsung Galaxy,LA,USA,FALSE
"123","@yngthgw They didnt samsung was first I think with the galaxy S6","2021-06-03 20:56:06",FALSE,0,0,Samsung Galaxy,LA,USA,FALSE
"124","Prime Day Phone Deals: Samsung Galaxy S21 Google Pixel 3 XL And More Early Discounts /lApPStWsF3","2021-06-03 20:31:19",FALSE,0,0,Samsung Galaxy,LA,USA,FALSE
"125","@spermaticfluid we recorded it on a samsung galaxy","2021-06-03 19:35:49",FALSE,0,0,Samsung Galaxy,LA,USA,FALSE
"126","Galaxy A22 A22 5G Leaks Continue Launch Just Around The Corner /xBV9Hef3kc","2021-06-03 19:27:28",FALSE,0,-1,Samsung Galaxy,LA,USA,FALSE
"127","Sam from Samsung Galaxy is 17? Jokes on you I am 17.","2021-06-03 18:39:44",FALSE,0,0,Samsung Galaxy,LA,USA,FALSE
"128","@NotNewTwiterite @yooisevan @_ebbzz Right I have now a Samsung Galaxy Note 20 Ultra and I love it. Idk what they we /9oOG6Qt5yO","2021-06-03 18:05:11",FALSE,0,2,Samsung Galaxy,LA,USA,FALSE
"129","RT @FrecoWang: Yes here are 18pcs Samsung Galaxy S21 Ultra 5G for this giveaway 13pcs Phantom Black and 5pcs Phantom Silver. Ok enter it","2021-06-03 17:38:04",TRUE,196,0,Samsung Galaxy,LA,USA,TRUE
